Scrape version,scrape_phase,creator_username,niche,post_id,post_url,post_type,posted_at,scraped_at,caption,hashtags,hashtag_count,views,likes,comments_count,shares,scrape_mode,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DUA4ZDPEnW9,https://www.instagram.com/_beingkhushu/reel/DUA4ZDPEnW9/,reel,27-Jan-26,2026-02-04T11:00:00+05:30,,#makeup #makeuplooks #trending,3,null,186K,1.4K,1.6K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DT-R5oTEkuE,https://www.instagram.com/_beingkhushu/reel/DT-R5oTEkuE/,reel,26-Jan-26,2026-02-04T11:00:00+05:30,Finally i made a GRWM 😁😊,#trending #grwm #beingkhushu,3,null,194K,1.6K,1.7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DT7tHsMkizM,https://www.instagram.com/_beingkhushu/reel/DT7tHsMkizM/,reel,25-Jan-26,2026-02-04T11:00:00+05:30,null,null,0,null,189K,1.5K,1.7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DT5OmB1EuOR,https://www.instagram.com/_beingkhushu/reel/DT5OmB1EuOR/,reel,24-Jan-26,2026-02-04T11:00:00+05:30,,#trending #makeup #beauty,3,null,191K,1.5K,1.8K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DT2jfZCEsOY,https://www.instagram.com/_beingkhushu/reel/DT2jfZCEsOY/,reel,23-Jan-26,2026-02-04T11:00:00+05:30,,#makeup #makeuplooks #trending,3,null,187K,1.4K,1.6K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DT0CKoOEqgL,https://www.instagram.com/_beingkhushu/reel/DT0CKoOEqgL/,reel,22-Jan-26,2026-02-04T11:00:00+05:30,,#beauty #trending #makeup,3,null,193K,1.5K,1.7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DTxdZQekoCD,https://www.instagram.com/_beingkhushu/reel/DTxdZQekoCD/,reel,21-Jan-26,2026-02-04T11:00:00+05:30,,#makeup #beauty #makeuplooks,3,null,190K,1.5K,1.8K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DTu1ViRkpa4,https://www.instagram.com/_beingkhushu/reel/DTu1ViRkpa4/,reel,20-Jan-26,2026-02-04T11:00:00+05:30,,#trending #makeup #beauty,3,null,188K,1.4K,1.7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DTsXMAvEkms,https://www.instagram.com/_beingkhushu/reel/DTsXMAvEkms/,reel,19-Jan-26,2026-02-04T11:00:00+05:30,,#makeup #makeuplooks #trending,3,null,192K,1.5K,1.7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DTprh9dEuGH,https://www.instagram.com/_beingkhushu/reel/DTprh9dEuGH/,reel,18-Jan-26,2026-02-04T11:00:00+05:30,,#beauty #trending #makeup,3,null,186K,1.4K,1.6K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DTnGFg2khi6,https://www.instagram.com/_beingkhushu/reel/DTnGFg2khi6/,reel,17-Jan-26,2026-02-04T11:00:00+05:30,Ye lo sach keh diyaaa 😂😂 Product id : 8138440 Use code VEDH for discount,#makeup #trending #beingkhushu#NEWME#ELITENEWme,5,null,194K,1.6K,1.8K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_beingkhushu,Beauty,DTklXqMEnCe,https://www.instagram.com/_beingkhushu/reel/DTklXqMEnCe/,reel,16-Jan-26,2026-02-04T11:00:00+05:30,Its an honest review also its AGARO and not AGORA 😂,#makeup #trending #khushutriesitfirst#beingkhushu,4,null,189K,1.5K,1.7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Tarini_shah,Fashion,DUTAstFDM8P,https://www.instagram.com/Tarini_shah/reel/DUTAstFDM8P/,reel,28-Jan-26,2026-01-28T20:30:00+05:30,"Sometimes the best gifts aren't things you can wrap - they're the experiences, effort, and thoughtfulness that show how much you care. Want to bring these ideas to life? Comment ""SUPPLIES"" below and I'll send you my curated collections with everything you need to create these heartfelt gifts! 🎁 Got more ideas? Drop them in the comments! Let's help each other make this Valentine's Day special for our partners 🫶🫶 P.S. If you're looking for materialistic gift ideas, Part 1 is already live - go check it out! 🛍️",null,0,null,5200,128,17,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,tarini_shah,null,DS7El0xglHu,https://www.instagram.com/Tarini_shah/reel/DS7El0xglHu/,reel,4w,2026-02-04T12:00:00+05:30,what should I wear to being in 2026 👁️👄👁️ all fits are from one of my favs @shopdiris,,0,null,9.1K,58,13,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,C-F8jtmP2QH,https://www.instagram.com/_thefashion__hub/reel/C-F8jtmP2QH/,reel,31-Jul-24,2026-02-04T15:00:00+05:30,"I Wish I knew it sooner !! 😭 😱 💯 😍 You know Whom to Share 😍 😄 You can comment down for Product links 🔗 Fashion hack, Strapless Bra hack,",null,0,null,44.1K,598,7,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DUQuRLOCRHF,https://www.instagram.com/_thefashion__hub/reel/DUQuRLOCRHF/,reel,1 day ago,2026-02-04T15:01:00+05:30,"1, 2, 3 or 4 Which one's your pick 💥😊 Comment for links . . . . . bridal trousseau, Newly wed , trousseau, Desi wear , Velvet suit #wishlinked",#wishlinked,1,null,873,210,5,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DUGOztUiUD2,https://www.instagram.com/_thefashion__hub/reel/DUGOztUiUD2/,reel,5 days ago,2026-02-04T15:02:00+05:30,"Lucky here 😍 . . . . . . newly wed couple, couple, Best friends , Husband wifey",null,0,null,6.5K,86,65,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DUDiNJrCeWQ,https://www.instagram.com/_thefashion__hub/reel/DUDiNJrCeWQ/,reel,6 days ago,2026-02-04T15:03:00+05:30,"Always on the go 🚐 btw this look, took no time and turned out soooo good😍🌺 . . . Oil free Moisturiser- @mywishcare Concealer- @lorealparis infallible Concealer- @toofacedlovesmiddleeast Liquid Blush - @reachedmars shade coral Lipshade- @reachedmars Mascara- hudabeauty #wishlinked Makeup routine, No makeup Makeup look , Newly wed ,",#wishlinked,1,null,null,71,10,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DT7R_R0CeBf,https://www.instagram.com/_thefashion__hub/reel/DT7R_R0CeBf/,reel,Jan-25,2026-02-04T15:04:00+05:30,"Fav fit from my Bridal Trousseau ❤️ . comment for 🔗 . . . new bride, Bridal trousseau, Anarkali, red suit",null,0,null,null,181,8,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DT5gg2ICfj_,https://www.instagram.com/_thefashion__hub/reel/DT5gg2ICfj_/,reel,Jan-24,2026-02-04T15:05:00+05:30,"Would you try this ? 🤩🙌 Its under ₹200🤩 You can give it a try for an instant look change 😍 . Comment 'BANGS' for links hair style, bangs , clip in bangs , fringes",null,0,null,null,305,3,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DT2zIZ3CfKE,https://www.instagram.com/_thefashion__hub/reel/DT2zIZ3CfKE/,reel,Jan-23,2026-02-04T15:06:00+05:30,Not me Staining my Iconic fit🫠 Comment for links 🔗 . . . . ( mostly sizes are OOS 😷),null,0,null,null,288,8,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTx2dv0CcvZ,https://www.instagram.com/_thefashion__hub/reel/DTx2dv0CcvZ/,reel,Jan-21,2026-02-04T15:07:00+05:30,"#nofilter Was about to shoot something else , but couldn't resist recommending you this 😭 🤤 Comment for links 🔗 glass skin , Fresh glowy skin , Setting spray , shimmer spray",#nofilter,1,null,null,203,3,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTshRWCiU_K,https://www.instagram.com/_thefashion__hub/reel/DTshRWCiU_K/,reel,Jan-19,2026-02-04T15:08:00+05:30,"How can I explain this feeling to a man 😭😭 . Comment for links 🌟 . . #explorepage✨ #fyp desi core princess outfit, kurta set , desi fit",#explorepage✨ #fyp,2,null,null,974,14,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTp9L-YCdyw,https://www.instagram.com/_thefashion__hub/reel/DTp9L-YCdyw/,reel,Jan-18,2026-02-04T15:09:00+05:30,"Glitter lips ?!? Hell YESSS🔥 . Comment for 🔗 Glitter lips , Glitter lipgloss, Glitter , Lipgloss",null,0,null,null,154,5,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTnRRoTiWg0,https://www.instagram.com/_thefashion__hub/reel/DTnRRoTiWg0/,reel,Jan-17,2026-02-04T15:10:00+05:30,"You need to Try this❤️‍🔥😷 * Comment ""lip combo"" for links 🔗 * Both products used from @reachedmars #fyp #explorepage✨ lip combo, mars lipsticks , brown lip combo",#fyp #explorepage✨,2,null,null,346,4,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTS-aWqiW6n,https://www.instagram.com/_thefashion__hub/reel/DTS-aWqiW6n/,reel,Jan-09,2026-02-04T15:11:00+05:30,#nofilter Everyday Makeup routine is sorted 🤩🖤 ( used Affordable products only) comment for the shades 🔗 . . . @dotandkey.skincare Strawberry dew moisturiser @elfcosmetics power grip primer @elfcosmetics Halo glow liquid filter @lorealparis infallible concealer @makeuprevolution blush and highlighter @kaybykatrina lipstick @officialswissbeauty lip liner @kaybykatrina loose powder @lorealparis Paranoma mascara,#nofilter,1,null,null,100,9,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTQI4QbiYlu,https://www.instagram.com/_thefashion__hub/reel/DTQI4QbiYlu/,reel,Jan-08,2026-02-04T15:12:00+05:30,Have you tried any of these products? 😵🌟 * @mywishcare Niacinamide Oil balance fluid sunscreen is clearly the thinnest sunscreen I ever tried * @aminu cleansing balm dissolves my makeup in secs * @Wishcare tinted lip balm is killing it and how 🖤 Comment for 🔗,null,0,null,null,36,5,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTNz7zpiXpT,https://www.instagram.com/_thefashion__hub/reel/DTNz7zpiXpT/,reel,Jan-07,2026-02-04T15:13:00+05:30,Comment for links 🔗 The most aesthetic and cutest dryer ever✨🖤 got this Makemeebold BLDC Swift Hair Dryer from Amazon * 3x powerful + AI mode which sets the temperature automatically @makemeebold_official #makemeebold #hairdryer #bldcmotor #mmbt,#makemeebold #hairdryer #bldcmotor #mmbt,4,null,null,59,1,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTLHHfUiXsy,https://www.instagram.com/_thefashion__hub/reel/DTLHHfUiXsy/,reel,Jan-06,2026-02-04T15:14:00+05:30,Comment for links 🔗 . Outfit - @classy_wodrobe Lens - from @amazonfashionin ( comment for shade) Heels - @metroshoesindia,null,0,null,null,266,15,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DTGC3cwiaRD,https://www.instagram.com/_thefashion__hub/reel/DTGC3cwiaRD/,reel,Jan-04,2026-02-04T15:15:00+05:30,"Premium Sunday for Wifey 😁🥰 . . . . newly wed , Wifey life",null,0,null,4.7K,104,19,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DSxQnIviS6A,https://www.instagram.com/_thefashion__hub/reel/DSxQnIviS6A/,reel,27-Dec-25,2026-02-04T15:16:00+05:30,"My man be like.. ""Tum kar lo apna , we have time 😭"" Products used ✨ sweatshirt & scarf from @savana Makeup pouch - @foxtaleskin @elfcosmetics halo glow filter as Base @lorealparis concealer @elfcosmetics camo liquid blush shade- Coral crush @hudabeauty Mascara @officialswissbeauty eyebrow pencil @kaybykatrina matte liquid lipstick shade- embrace @maybelline_ind Liquid blush highlighter duo shade- downtown rush",null,0,null,null,72,6,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DSl_4tUCdwi,https://www.instagram.com/_thefashion__hub/reel/DSl_4tUCdwi/,reel,23-Dec-25,2026-02-04T15:17:00+05:30,try the YSL Loveshine Plumping Lip Oil Gloss with me 🖤✨ #collab #ysl #yslbeauty #loveshine #plumpinglipoilgloss #ysllov eshine ☀️❤️,#collab #ysl #yslbeauty #loveshine #plumpinglipoilgloss #ysllov eshine,6,null,null,34,8,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DSkUfp0iSIK,https://www.instagram.com/_thefashion__hub/reel/DSkUfp0iSIK/,reel,22-Dec-25,2026-02-04T15:18:00+05:30,Patolaaaaa side is on 😁🌟 * Fav trend fr 🖤✨,null,0,null,2.4K,50,7,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,_thefashion__hub,Fashion,DSfPbGhCSal,https://www.instagram.com/_thefashion__hub/reel/DSfPbGhCSal/,reel,20-Dec-25,2026-02-04T15:19:00+05:30,Nayi "दुल्हिया" in her Sasural ✨ Outfit - @bunaai Earrings- @amazonfashionin Bindi book - @amazonfashionin,null,0,null,10.5K,133,109,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,CmRN2G5pYIr,https://www.instagram.com/Ishitaaa.10/reel/CmRN2G5pYIr/,reel,17-Dec-22,2026-02-04T15:20:00+05:30,Still not over this 😍❤️ @deepikapadukone @82eofficial @metaindia #82exmeta #deepikapadukone#explore#explorepa ge #reelsinstagram#reelsvideo#reelsindia,#82exmeta #deepikapadukone#explore#explorepa ge #reelsinstagram#reelsvideo#reelsindia,7,null,13.7K,35,2,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DULdCyFEtkK,https://www.instagram.com/Ishitaaa.10/reel/DULdCyFEtkK/,reel,3 days ago,2026-02-04T15:21:00+05:30,"Best gifting options for you 💝 DM this link to me/Comment *want* to get the link of the products ✨ [makeup products, makeup , makeup gift , valentine's day gifting , valentine's day gift ideas , gifting ideas ]",null,0,null,391,10,2,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DUGINyJjS7D,https://www.instagram.com/Ishitaaa.10/reel/DUGINyJjS7D/,reel,5 days ago,2026-02-04T15:22:00+05:30,"Save this for reel for Valentine's/Birthday Dress outfits 😇 DM me this reel or Comment *want* to get the link of the outfits 😁 [myntra haul , myntra dress , birthday dress , butter yellow dress , corset dress , explore , dresses, valentine's day dress , valentine's dress ]",null,0,null,398,48,3,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DUDuDOyDSuz,https://www.instagram.com/Ishitaaa.10/reel/DUDuDOyDSuz/,reel,6 days ago,2026-02-04T15:23:00+05:30,"Pieces from my trousseau 🖤 Outfit from @dandvbydiyaandvishwas Save this reel for future ✨ [trousseau outfits , bridesmaids outfits , bridesmaids picks , fashion , fashion inspiration, fashion explore , outfits , wedding outfit inspiration , wedding fashion ]",null,0,null,955,62,6,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DT2hOaKEnu-,https://www.instagram.com/Ishitaaa.10/reel/DT2hOaKEnu-/,reel,Jan-23,2026-02-04T15:24:00+05:30,"Wifey energy 😁 [newly married bride, newly married glowing , fashion , fashionreels , explore , explore page ]",null,0,null,1.2K,15,5,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DT0CMwgjRix,https://www.instagram.com/Ishitaaa.10/reel/DT0CMwgjRix/,reel,Jan-22,2026-02-04T15:25:00+05:30,"Save this reel for Valentine's/Birthday Outfits 💌 Comment *want* to get the link of dresses 💝 [valentines day outfits , valentines day , birthday outfits , birthday fits , myntra haul , myntra dresses , valentines reel , explore , fashion , fashion reels ]",null,0,null,473,322,3,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTsS6SPjcBx,https://www.instagram.com/Ishitaaa.10/reel/DTsS6SPjcBx/,reel,Jan-19,2026-02-04T15:27:00+05:30,"Save this reel for Valentine's/Birthday dress inspiration 💝 DM this reel to me for the links/comment *pink* to get the link of these outfits 💖 [valentine's day outfits , valentine's day , valentine's day fashion , valentine's outfits , fashion explore , outfit inspiration, birthday dresses , dresses , valentines dresses]",null,0,null,5.5K,5.8K,50,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTnQEnhkkhy,https://www.instagram.com/Ishitaaa.10/reel/DTnQEnhkkhy/,reel,Jan-17,2026-02-04T15:28:00+05:30,"Must have trousers in your wardrobe 🖤 Dm this reel to me/comment *want* for the link of these 👏🏻 [myntra trousers , trousers haul , must have trousers , myntra haul , affordable clothing , fashion , fashion reels , fashion explore ]",null,0,null,446,421,3,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTiAYpYElOX,https://www.instagram.com/Ishitaaa.10/reel/DTiAYpYElOX/,reel,Jan-15,2026-02-04T15:29:00+05:30,"Whether it's work, college, or a day out, these shirts are an easy go-to 👏🏻 Comment *want* to get the link of these ✨ [shirt haul , savana , savana shirt haul , fashion , affordable fashion , explore , shopping haul , haul ]",null,0,null,685,334,3,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTfkgJzDQp9,https://www.instagram.com/Ishitaaa.10/reel/DTfkgJzDQp9/,reel,Jan-14,2026-02-04T15:30:00+05:30,"GRWM as a newly wed Dulhan 👰🏻 [grwm , fashion , fashion reels , fashion explore , fashion outfits , newly wed , bahu , dulhan ]",null,0,null,1.4K,33,4,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTc8H9Tkhbn,https://www.instagram.com/Ishitaaa.10/reel/DTc8H9Tkhbn/,reel,Jan-13,2026-02-04T15:31:00+05:30,"Perfume's that will you get you compliments 👏🏻 @kayali vanilla 28 @coach floral perfume @ysl @yslbeauty libra intense @prada paradox @victoriassecretindia @victoriassecret tease perfume Comment *want* to get the link/DM this reel to me for the links 🤝 [ favourite perfume , perfume , women perfume , fragrance, fragrance collection, perfume collection]",null,0,null,866,195,4,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTaij9gEjD2,https://www.instagram.com/Ishitaaa.10/reel/DTaij9gEjD2/,reel,Jan-12,2026-02-04T15:32:00+05:30,"Trousers from @myntra ✨ Comment *want* to get the links/ DM this reel to me for the links 😀 [myntra trousers , trousers haul , trousers , myntra , myntra haul , explore , myntra finds , myntra shopping]",null,0,null,6.1K,13.8K,48,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTKz5W7DdlE,https://www.instagram.com/Ishitaaa.10/reel/DTKz5W7DdlE/,reel,Jan-06,2026-02-04T15:33:00+05:30,"Making my basic outfit to a classy one 🤎 Comment *want* to get the link of the outfit/send it to me ✨ Outfit details: White top and jeans - @hm Brown jacket - @savana Shoes - @adidasindia Bag - @coach Perfume - @kayali [grwm , grwm reels , classy outfits, pinterest outfits , fashion , fashion reels , outfits inspiration, outfit ideas , outfit goals ]",null,0,null,679,69,6,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTIJhTJDcTJ,https://www.instagram.com/Ishitaaa.10/reel/DTIJhTJDcTJ/,reel,Jan-05,2026-02-04T15:34:00+05:30,"Unboxing these jeans from @myntra 🔥✨ Comment *want* to get the links of these jeans/ Share this reel with me 😍 [myntra haul , myntra jeans haul , myntra fashion , jeans haul , fashion , fashion influencer, fashion explore , denim ]",null,0,null,2.2K,919,7,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTFt_OnDTe7,https://www.instagram.com/Ishitaaa.10/reel/DTFt_OnDTe7/,reel,Jan-04,2026-02-04T15:35:00+05:30,"Episode one : Trousseau Fits 👚 Got this beautiful garara set from Shahpur Jat Market , Delhi ✨ The cost of this was around 10k. Save this reel for customised outfit inspiration 💕 [bridal fits , bridal trousseau, trousseau outfits , trousseau fashion , fashion influencer, bridal fashion , garara set , traditional wear , ethnic wear ]",null,0,null,1.8K,59,4,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DTDP4hAEgYx,https://www.instagram.com/Ishitaaa.10/reel/DTDP4hAEgYx/,reel,Jan-03,2026-02-04T15:36:00+05:30,"Everyday makeup using just 5 products ✨ Simple, quick, and my go-to routine. Comment ""makeup"" to get the link of the products 💕 Products used: @beautyofjoseon_official sunscreen @dotandkey.skincare strobe cream @lorealpro_education_india @lorealpro tinted serum @kaybykatrina jelly blush @reachedmars lipliner @maybelline_ind @maybelline lifter gloss [makeup reel , makeup tutorial, everyday makeup , makeup inspiration]",null,0,null,825,112,4,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DS933PIEovL,https://www.instagram.com/Ishitaaa.10/reel/DS933PIEovL/,reel,Jan-01,2026-02-04T15:37:00+05:30,"My 2026 energy 💫 What are you not taking into 2026 ? 💙 [new year , 2026 , 2026 goals ]",null,0,null,530,5,2,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DS2Y7LvEptN,https://www.instagram.com/Ishitaaa.10/reel/DS2Y7LvEptN/,reel,29-Dec-25,2026-02-04T15:38:00+05:30,"2026 is my year 💕 I have big goals, a lot of work ahead of me, and the determination to make it happen. I'm ready for the journey and excited for what's coming 💫 [vision board , vision board goals , 2026 vision board ]",null,0,null,1.4K,7,4,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Ishitaaa.10,Fashion,DSpjOU2DTZm,https://www.instagram.com/Ishitaaa.10/reel/DSpjOU2DTZm/,reel,24-Dec-25,2026-02-04T15:39:00+05:30,"Couple outfit inspiration 💕 [couple goals , honeymoon fits , honeymoon outfits , couple outfits , couple reels , relatable reels , relatable]",null,0,null,1K,28,2,visible_ui_only,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DKwxkVVJjEI,https://www.instagram.com/Itistanyasingh/reel/DKwxkVVJjEI/,reel,11-Jun-25,2026-02-04T15:40:00+05:30,Flower bun using 0 pins ✨ ✨You saw this hack here FIRST ✨ . #reels #reelsinstagram #reelsinsta #hair #hairstyle #shadi #wedding #hairbun #hair #longhair #hairhack,#reels #reelsinstagram #reelsinsta #hair #hairstyle #shadi #wedding #hairbun #hair #longhair #hairhack,11,null,3.9M,11.1K,1.4K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,C6Gvxc1JRzo,https://www.instagram.com/Itistanyasingh/reel/C6Gvxc1JRzo/,reel,23-Apr-24,2026-02-04T15:41:00+05:30,Made kajal at home 🔥🌙🌺 . . i have used : Cotton Ajwain seeds Ghee . . *FOLLOW* for more such content 🌺 . . #reel #reelsinstagram #itistanyasingh #kajal #diy,#reel #reelsinstagram #itistanyasingh #kajal #diy,5,null,2.7M,3.8K,146,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,C4IhZnip-Yf,https://www.instagram.com/Itistanyasingh/reel/C4IhZnip-Yf/,reel,05-Mar-24,2026-02-04T15:42:00+05:30,Gajra from tissue 🌸 . . *FOLLOW* for more such content 🌸🌸 . . #reel #reelsinstagram #instagram #hairtutorial #gajra #diy #hair,#reel #reelsinstagram #instagram #hairtutorial #gajra #diy #hair,7,null,1.4M,3.8K,127,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DUNutWxATTq,https://www.instagram.com/Itistanyasingh/reel/DUNutWxATTq/,reel,2 days ago,2026-02-04T16:01:00+05:30,Turned out so pretty 🌸 . . #reels #reelsinstagram #garlic #flower #hairstyle,#reels #reelsinstagram #garlic #flower #hairstyle,5,null,1.5M,5.3K,7K,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DUIo8-xElad,https://www.instagram.com/Itistanyasingh/reel/DUIo8-xElad/,reel,4 days ago,2026-02-04T16:02:00+05:30,"Watched it once. Replayed it twice. Paused it way too many times. 👊 I know exactly what this is... and trust me, it took serious self-control not to spill it already. Something exciting is coming, something I've been waiting to share for a while now. Let's just say this one made me stop mid-scroll and smile instantly. All I can say for now? It's BIG. It's bold. And it's giving love at first swipe vibes. 💄 ✨ Stay tuned, because the tea is hot and it's about to be spilled very soon. #AD @Maybelline_ind",#AD,1,null,2.5K,58,14,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DUGAguKEmnU,https://www.instagram.com/Itistanyasingh/reel/DUGAguKEmnU/,reel,5 days ago,2026-02-04T16:03:00+05:30,Comment down for links 🌹 Earrings @ehsaasjewellery Saree @banarasiunique.sarees #reels #reelsinstagram #embellishedmehendi #shadi #mehendi,#reels #reelsinstagram #embellishedmehendi #shadi #mehendi,5,null,46.6K,9.1K,268,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DUBH9EtEhiE,https://www.instagram.com/Itistanyasingh/reel/DUBH9EtEhiE/,reel,7 days ago,2026-02-04T16:04:00+05:30,"I barely put my hair through extreme styling on purpose- heat, products, everything- just to see if it could survive. That's when I took the Pantene Melting Pearls Challenge using the Pantene Bond Repair Conditioner with melting pearls ✨ Honestly? The difference surprised me. Smoother, shinier, stronger-looking hair even after all that damage. Want to try it too? Giveaway Rules: 🟧 Create your own extreme hairstyle (photo or video) 🟦 Upload on Instagram & tag @itistanyasingh and @pantene_india",null,0,null,10.2K,660,61,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DT7sUQwkpq4,https://www.instagram.com/Itistanyasingh/reel/DT7sUQwkpq4/,reel,Jan-25,2026-02-04T16:05:00+05:30,Comment down for product links ✨ Used : @reneeofficial midnight Kajal @hudabeauty setting powder @toofaced mascara . . #reels #reelsvideo❤️ #itistanyasingh #kohl #indian #blacksmokeyeye,#reels #reelsvideo❤️ #itistanyasingh #kohl #indian #blacksmokeyeye,6,null,5.3K,108,39,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DT5UVStkgCO,https://www.instagram.com/Itistanyasingh/reel/DT5UVStkgCO/,reel,Jan-24,2026-02-04T16:06:00+05:30,The viral metal rod mascara ✨ . . Got mine from @allure_house01 . . #reels #reelsindiaofficial #judydollmascara #itistanyasingh,#reels #reelsindiaofficial #judydollmascara #itistanyasingh,4,null,11.4K,1.1K,54,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,Itistanyasingh,Fashion,DT0BO6wErJi,https://www.instagram.com/Itistanyasingh/reel/DT0BO6wErJi/,reel,Jan-22,2026-02-04T16:07:00+05:30,prettiest lip and cheek tint everrrrr 🌸 . . #reels #reelsindiaofficial #lipsticktree #liptint #makeup natural makeup,#reels #reelsindiaofficial #lipsticktree #liptint #makeup,5,null,58.4K,219,259,visible_ui_only,,,,,,,,,,,,,,,,
